
01	0.0010943412780761719	0.0011219978332519531	1 ooooooooooooooooAAoooooooooooooooooo 5

02	0.0016067028045654297	0.0027551651000976562	2 ooooooooBoooooBoAAoooooooooooooooooo 21

03	0.006766796112060547	0.009538412094116211	3 ooBooCooBooCooBoAAoooooooooooooooooo 62

04	0.004014492034912109	0.013568878173828125	4 oooooHoxCCoHoooGAAoFoGoooFDDxooooooo 302

05	0.004422426223754883	0.018010377883911133	5 FBBCCoFoIoooooIoAAGHDDxoGHoooooooooo 1385

06	0.0078089237213134766	0.025839805603027344	6 oBBCCoooFGooooFGAAoooGHoxoEEHooooooo 940

07	0.08415746688842773	0.1100168228149414	7 oEBBBHoEoooHooooAACCoFGIoooFGIDDooGI 4543

08	0.012161016464233398	0.12220025062561035	8 ooxCCCoHxooooHJoAAoIJEEEoIFFKLoGGoKL 84

09	0.0155181884765625	0.137742280960083	9 oooGHIoooGHIoooGAAooFBBBooFCCoooxEEo 2727

10	0.09356427192687988	0.23133230209350586	10 BBCCCKGooooKGoooAAGHDDJLoHoIJLEEoIox 2915

11	0.0026633739471435547	0.23401165008544922	11 BBCCKoHooJKoHooJAAHoIoooooIDDxFFGGGo 3230

12	0.028284549713134766	0.26230716705322266	12 BBoHxKoDDHoKooGoAAooGIJoEEGIJoFFFooo 8507

13	0.008876562118530273	0.2711970806121826	13 HoBBoLHoCCCLooIoAADDIJKMxFFJKMooooox 2250

14	0.43886828422546387	0.7100784778594971	14 ICCLooIDDLooxoKoAAJoKooMJEEFFMGGGHHM 381

15	0.0433964729309082	0.7534921169281006	15 GooJoxGCCJooGoooAAHoIDDKHoIEEKFFIooK 1353

16	0.25812411308288574	1.0116322040557861	16 xCCCxooJEEooIJooAAIFFKLMIooKLMGGGHHM 867

17	0.022588253021240234	1.0342376232147217	17 BBCCoLDDJooLooJoAAooJKooIEEKoxIGGoxo 8101

18	0.004882097244262695	1.039147138595581	18 ooKBBxDDKLooIooLAAIJEEoMxJoooMGGHHoM 2578

19	0.005567789077758789	1.0447311401367188	19 ooBBoLCCCDDLooJKAAEEJKooIFFooxIHHHoo 2219

20	0.00902247428894043	1.053767204284668	20 oGBBxJoGHooJooHoAAoDDoIoEEEoIoFFFoIo 2550

21	0.008827447891235352	1.0626153945922852	21 BBCCMxEEELMoooKLAAooKFFNJGGooNJHHIIo 27406

22	0.012264490127563477	1.074897289276123	22 BBCCCLoDDDoLooIoAAHoIEEoHFFJKxoooJKo 6757

23	0.20893025398254395	1.2838444709777832	23 BBJKoMHIJKoMHIooAAoICCLNEEDDLNGGFFLo 1231

24	0.1604623794555664	1.4443247318267822	24 HIBBCCHIJoooooJoAADDDKLMoooKLMxFFGGM 1693

25	0.09310126304626465	1.5374422073364258	25 oJKBBBHJKLooHooLAAICCDDNIEEEMNGGFFMN 808

26	0.02198958396911621	1.5594630241394043	26 BBBooooHIooooHIoAACCIJoKxEEJoKxGGGoK 2933

27	0.11795234680175781	1.6774325370788574	27 HxoCCCHoDDDoIoooAAIEEKLMFFJKLMGGJooM 9524

28	0.01573967933654785	1.693190097808838	28 HoxCCMHJKooMIJKoAAIDDLoNEEoLoNFFFGGo 3959

29	0.03375053405761719	1.726954698562622	29 IBBxxMIoJEEMooJoAAoFFKLoGGGKLNHHHKoN 2973

30	0.006263256072998047	1.7332334518432617	30 ooxCCxEEooooIJooAAIJKFFFGGKoLMHHHoLM 3916

31	0.005318641662597656	1.7385668754577637	31 HoJCCCHoJKooxooKAAoIDDoLoIEEoLxGGGoL 2854

